timestamp,CB-X1,CB-X23,CB-B1,CB-C1,CB-D1,CB-A12,S-X1-AD,S-X1-FG,S-X2-AD,S-X2-DE
2023-10-01 17:00:00,260.95,283.9,218.02,156.72,145.35,172.45,150.77,76.01,150.16,88.51
2023-10-01 18:00:00,263.12,295.25,226.03,156.12,137.63,185.74,146.63,85.85,151.55,96.3
2023-10-01 19:00:00,262.49,278.13,207.61,148.79,137.88,185.55,158.49,74.79,136.76,89.08
2023-10-01 20:00:00,247.99,259.06,194.31,136.37,123.19,166.52,139.46,75.91,138.21,88.32
2023-10-01 21:00:00,220.24,241.26,172.87,125.93,106.04,150.37,123.81,64.05,123.81,75.68
2023-10-01 22:00:00,198.02,213.71,158.49,106.86,96.51,130.08,114.05,59.7,103.72,69.88
2023-10-01 23:00:00,169.43,188.77,142.31,105.19,89.39,123.31,95.19,54.59,100.53,61.35
2023-10-02 00:00:00,163.85,194.86,142.1,94.01,81.97,118.43,94.35,53.32,90.4,57.01
2023-10-02 01:00:00,163.98,179.91,137.96,96.3,80.9,111.47,93.53,50.43,92.67,56.44
2023-10-02 02:00:00,165.3,185.47,142.12,97.07,79.46,115.84,102.72,49.68,91.81,56.35
2023-10-02 03:00:00,153.43,182.78,138.21,99.6,81.85,115.99,94.28,49.53,92.69,56.2
2023-10-02 04:00:00,164.08,177.98,129.47,96.54,82.4,119.36,96.31,53.92,96.8,57.63
2023-10-02 05:00:00,157.75,185.38,140.28,95.18,88.15,119.21,93.46,49.7,94.09,59.01
2023-10-02 06:00:00,173.41,188.04,129.08,102.15,86.93,115.96,103.17,47.9,94.55,60.79
2023-10-02 07:00:00,174.42,181.17,141.42,100.04,84.07,113.14,92.22,49.94,88.41,56.28
2023-10-02 08:00:00,175.34,184.5,143.23,101.46,81.78,111.32,96.71,53.2,86.59,58.2
2023-10-02 09:00:00,170.95,200.17,135.16,103.57,87.16,115.85,99.44,50.21,94.76,56.16
2023-10-02 10:00:00,165.09,178.0,147.52,95.37,81.95,114.66,101.55,52.93,88.73,58.85
2023-10-02 11:00:00,177.47,186.6,147.26,105.6,87.33,127.93,99.82,53.96,97.2,59.26
2023-10-02 12:00:00,178.46,200.6,149.99,103.24,90.62,123.39,108.22,56.85,103.26,65.47
2023-10-02 13:00:00,197.91,212.09,162.61,111.61,98.26,144.14,103.62,56.07,117.18,65.12
2023-10-02 14:00:00,208.51,228.75,178.58,121.95,108.66,151.86,123.26,68.13,122.49,74.58
2023-10-02 15:00:00,237.63,260.91,212.22,136.61,127.05,173.09,141.11,76.88,134.16,84.96
2023-10-02 16:00:00,275.22,293.97,226.99,159.76,142.4,184.9,155.77,83.19,151.85,91.2
2023-10-02 17:00:00,310.56,317.12,255.03,159.73,152.69,192.41,172.36,89.7,163.82,97.2
2023-10-02 18:00:00,300.55,329.78,260.14,173.33,152.17,202.35,173.08,86.13,171.12,111.84
2023-10-02 19:00:00,315.44,338.07,239.92,168.78,148.81,191.62,172.47,87.71,168.62,98.21
2023-10-02 20:00:00,296.71,298.76,229.84,148.83,137.73,187.97,161.1,74.67,144.47,95.28
2023-10-02 21:00:00,231.81,261.94,202.61,151.21,126.98,167.33,137.47,72.25,136.08,83.63
2023-10-02 22:00:00,215.04,241.27,191.37,119.91,113.96,143.97,131.74,63.34,127.03,76.2
2023-10-02 23:00:00,187.43,216.92,159.51,110.36,101.48,136.35,119.08,59.44,114.31,69.35
2023-10-03 00:00:00,164.65,174.26,137.85,96.21,86.75,120.1,94.56,49.88,98.54,58.78
2023-10-03 01:00:00,162.39,177.18,138.56,100.67,81.22,116.79,97.1,49.03,95.09,56.01
2023-10-03 02:00:00,165.07,174.1,131.63,95.15,84.73,110.89,93.88,46.81,95.01,57.37
2023-10-03 03:00:00,170.98,183.18,136.45,94.21,84.06,119.64,98.21,48.27,91.47,58.73
2023-10-03 04:00:00,170.83,186.53,139.11,99.73,81.44,109.71,100.31,51.43,89.36,54.78
2023-10-03 05:00:00,166.95,179.66,129.63,95.02,85.55,117.8,98.1,51.17,91.12,59.5
2023-10-03 06:00:00,165.49,188.93,143.18,99.66,84.75,105.07,101.51,50.11,91.16,58.06
2023-10-03 07:00:00,166.21,177.5,133.24,95.71,85.21,108.9,102.28,51.94,90.9,56.9
2023-10-03 08:00:00,166.45,179.32,147.15,96.49,82.03,119.25,97.76,51.41,90.29,57.6
2023-10-03 09:00:00,169.62,181.57,143.16,100.36,84.37,119.51,94.5,47.8,92.35,62.79
2023-10-03 10:00:00,167.97,184.96,140.65,94.2,83.29,113.35,96.12,47.87,90.96,59.06
2023-10-03 11:00:00,174.78,198.94,145.0,96.64,87.03,118.44,95.41,50.48,96.43,58.29
2023-10-03 12:00:00,171.58,189.03,141.7,107.71,89.47,126.68,98.51,55.48,104.52,61.14
2023-10-03 13:00:00,199.16,216.31,152.57,109.49,100.79,130.87,112.22,59.6,106.92,70.76
2023-10-03 14:00:00,228.29,236.22,189.24,124.15,106.79,148.73,125.77,66.44,120.08,76.51
2023-10-03 15:00:00,244.14,276.47,206.25,139.83,118.86,167.87,140.06,75.92,132.15,89.79
2023-10-03 16:00:00,257.64,282.59,222.65,152.42,145.13,202.85,162.82,81.36,155.22,94.22
2023-10-03 17:00:00,306.33,307.26,242.27,158.32,148.89,202.59,167.29,85.41,159.85,99.04
2023-10-03 18:00:00,297.42,348.91,262.95,173.87,155.81,215.87,167.98,88.57,174.41,107.44
2023-10-03 19:00:00,262.36,334.38,252.07,166.74,142.12,211.35,167.0,88.27,167.29,108.22
2023-10-03 20:00:00,268.85,307.68,223.17,165.25,136.81,193.16,163.94,84.22,144.69,97.27
2023-10-03 21:00:00,247.69,264.37,197.11,143.7,126.8,169.89,136.12,73.74,138.19,81.19
2023-10-03 22:00:00,218.14,244.35,184.36,121.25,111.76,149.95,133.98,65.53,124.84,74.65
2023-10-03 23:00:00,202.18,212.23,162.43,109.67,95.28,142.44,108.85,60.43,108.56,69.67
2023-10-04 00:00:00,169.03,174.2,139.93,95.55,90.23,117.09,94.81,48.99,92.15,55.99
2023-10-04 01:00:00,166.18,180.22,138.26,94.53,83.12,117.97,100.88,51.2,94.84,58.85
2023-10-04 02:00:00,154.15,179.4,136.98,94.96,82.67,116.22,99.94,51.5,92.48,54.7
2023-10-04 03:00:00,159.09,174.5,146.82,92.0,85.51,117.55,94.77,49.12,95.88,57.13
2023-10-04 04:00:00,166.5,177.45,142.23,94.1,83.75,111.97,93.78,49.76,92.85,56.69
2023-10-04 05:00:00,169.36,176.68,136.37,96.33,86.66,113.86,95.19,47.62,94.21,56.88
2023-10-04 06:00:00,159.6,184.4,142.33,91.64,88.5,112.7,102.33,48.75,95.46,60.84
2023-10-04 07:00:00,162.04,187.33,141.2,96.51,87.09,113.95,101.14,52.99,88.29,59.62
2023-10-04 08:00:00,168.43,188.45,129.37,102.05,84.28,111.86,96.23,50.58,89.77,56.51
2023-10-04 09:00:00,155.33,189.0,138.2,92.76,88.09,108.34,95.99,54.3,97.17,59.12
2023-10-04 10:00:00,156.63,176.93,142.77,97.81,83.35,120.55,94.92,48.9,97.31,59.74
2023-10-04 11:00:00,170.44,191.78,148.12,104.27,87.25,120.41,107.93,49.0,95.41,59.62
2023-10-04 12:00:00,181.32,202.29,149.84,101.59,92.46,123.15,105.49,55.01,100.56,64.44
2023-10-04 13:00:00,190.64,215.2,166.23,116.85,95.84,134.92,113.02,62.75,106.76,70.0
2023-10-04 14:00:00,198.17,227.81,172.21,132.87,115.25,147.71,125.26,65.72,125.44,75.49
2023-10-04 15:00:00,242.81,238.45,211.06,143.4,133.25,172.41,133.35,76.9,137.16,82.41
2023-10-04 16:00:00,258.45,298.08,240.55,157.4,139.14,183.16,157.85,84.41,150.55,93.28
2023-10-04 17:00:00,299.29,310.95,239.8,185.12,140.61,205.99,171.88,95.87,170.87,104.03
2023-10-04 18:00:00,299.81,339.55,251.16,174.67,149.98,211.99,172.46,97.83,164.38,103.83
2023-10-04 19:00:00,295.35,303.72,265.0,170.33,151.2,222.61,176.56,88.98,162.45,100.81
2023-10-04 20:00:00,276.94,302.11,222.52,157.28,134.95,187.06,165.74,83.31,156.78,92.68
2023-10-04 21:00:00,238.19,261.44,200.77,138.72,131.73,161.78,137.0,68.96,142.55,86.04
2023-10-04 22:00:00,221.46,224.62,187.08,126.38,110.96,140.74,124.92,66.36,123.22,73.0
2023-10-04 23:00:00,202.21,208.76,150.32,107.1,94.87,132.45,118.21,57.47,109.21,63.29
2023-10-05 00:00:00,167.75,180.1,126.8,101.0,82.65,114.85,98.17,45.38,92.33,55.99
2023-10-05 01:00:00,173.1,186.32,132.26,93.9,85.73,115.9,101.77,48.01,89.79,59.69
2023-10-05 02:00:00,161.89,186.12,150.62,95.52,88.76,113.26,95.53,49.42,91.72,57.4
2023-10-05 03:00:00,170.73,188.9,130.31,95.22,81.98,110.77,97.52,55.06,93.44,56.57
2023-10-05 04:00:00,167.02,185.84,135.45,100.53,86.33,117.59,88.88,49.58,90.12,56.75
2023-10-05 05:00:00,159.82,178.16,140.28,96.34,80.28,122.6,98.09,51.71,90.73,58.94
2023-10-05 06:00:00,165.05,178.29,130.36,99.91,81.28,124.55,93.35,50.4,95.01,58.26
2023-10-05 07:00:00,162.51,182.14,134.16,98.2,80.35,117.86,97.72,49.79,90.15,57.98
2023-10-05 08:00:00,162.57,179.13,137.63,93.61,85.7,119.19,97.8,54.91,95.13,57.08
2023-10-05 09:00:00,166.84,171.47,146.26,92.95,89.75,118.72,97.36,52.39,86.9,59.34
2023-10-05 10:00:00,174.14,170.5,137.4,101.31,85.14,116.71,97.12,51.67,98.52,60.15
2023-10-05 11:00:00,169.92,192.97,150.01,99.22,87.27,121.64,93.83,51.21,91.96,60.42
2023-10-05 12:00:00,180.53,197.44,147.81,105.6,93.52,124.18,105.81,59.26,95.1,64.28
2023-10-05 13:00:00,184.0,226.73,164.25,107.44,98.23,132.39,115.56,60.58,112.82,68.2
2023-10-05 14:00:00,216.09,231.32,185.09,127.44,105.52,149.3,131.03,66.63,113.52,78.02
2023-10-05 15:00:00,252.33,275.1,195.23,143.83,128.57,177.32,141.27,73.4,126.71,85.25
2023-10-05 16:00:00,278.54,297.92,230.46,154.31,145.65,199.38,159.17,82.68,156.21,93.01
2023-10-05 17:00:00,297.49,325.64,251.96,163.39,145.7,203.21,162.42,86.66,167.01,107.49
2023-10-05 18:00:00,295.39,329.95,266.35,174.35,159.04,213.65,162.12,96.15,169.29,103.97
2023-10-05 19:00:00,282.79,332.56,246.65,162.31,145.75,204.26,169.87,86.73,171.45,103.86
2023-10-05 20:00:00,270.05,301.73,237.49,157.72,138.65,190.04,158.56,81.54,150.42,94.57
2023-10-05 21:00:00,231.38,261.04,210.11,141.9,123.52,168.52,136.48,74.15,134.21,84.42
2023-10-05 22:00:00,206.08,234.66,178.18,128.37,108.6,152.13,125.69,65.02,119.21,73.36
2023-10-05 23:00:00,200.2,210.36,166.56,114.3,100.79,135.21,109.92,58.34,107.19,68.44
2023-10-06 00:00:00,160.22,181.54,138.36,95.17,80.07,112.94,95.44,49.63,93.75,57.27
2023-10-06 01:00:00,175.79,182.46,146.25,97.01,85.02,113.39,98.17,47.48,89.21,55.58
2023-10-06 02:00:00,157.29,178.31,132.44,92.61,86.45,116.28,98.0,48.89,92.78,59.68
2023-10-06 03:00:00,167.95,177.37,144.93,101.22,84.62,106.45,91.17,53.07,91.9,57.1
2023-10-06 04:00:00,158.76,180.97,137.41,96.43,86.39,120.75,98.89,49.78,91.14,56.42
2023-10-06 05:00:00,166.49,169.78,141.8,95.11,90.4,112.6,96.15,52.31,96.53,57.36
2023-10-06 06:00:00,159.53,183.61,141.41,97.45,83.58,105.74,94.93,50.84,87.62,58.37
2023-10-06 07:00:00,165.79,183.46,130.25,94.29,80.52,115.84,95.64,50.95,92.08,55.5
2023-10-06 08:00:00,164.85,161.6,134.87,97.18,85.02,112.82,97.12,48.56,87.11,62.82
2023-10-06 09:00:00,163.74,174.99,136.23,99.8,87.26,121.0,94.29,51.53,88.67,55.15
2023-10-06 10:00:00,170.95,183.59,148.99,99.92,81.56,115.56,104.31,50.76,88.83,56.81
2023-10-06 11:00:00,180.81,173.13,140.02,105.83,86.57,118.61,99.83,53.14,95.97,57.28
2023-10-06 12:00:00,176.07,199.64,154.22,103.75,88.91,123.98,104.45,53.71,104.35,62.57
2023-10-06 13:00:00,199.81,219.38,169.58,112.0,95.3,137.44,111.3,54.72,102.9,64.73
2023-10-06 14:00:00,215.92,239.39,183.41,118.34,116.24,153.58,122.35,71.66,122.94,71.27
2023-10-06 15:00:00,242.38,274.16,191.59,137.36,116.36,169.88,146.0,73.79,136.94,86.4
2023-10-06 16:00:00,291.53,295.26,219.05,160.05,141.44,185.64,149.89,79.54,153.51,99.36
2023-10-06 17:00:00,270.64,329.71,246.99,171.08,153.09,213.7,171.15,84.35,165.9,99.39
2023-10-06 18:00:00,293.78,337.17,251.17,177.89,155.56,212.17,179.76,91.17,168.8,104.56
2023-10-06 19:00:00,274.3,318.7,238.59,177.57,144.55,214.05,171.81,89.52,168.13,103.03
2023-10-06 20:00:00,267.98,297.24,231.1,162.0,129.64,190.01,146.55,85.97,147.86,93.08
2023-10-06 21:00:00,240.7,249.91,203.05,138.68,112.52,166.3,135.64,72.16,130.96,89.23
2023-10-06 22:00:00,243.75,224.33,182.71,133.84,104.49,141.88,121.69,69.35,118.01,74.6
2023-10-06 23:00:00,196.19,219.53,170.8,115.04,98.8,135.29,110.16,59.68,115.74,68.56
2023-10-07 00:00:00,158.21,168.82,122.47,89.18,72.14,100.63,88.69,47.2,86.72,48.96
2023-10-07 01:00:00,155.64,158.22,125.47,90.55,75.79,101.62,86.18,46.0,85.47,54.47
2023-10-07 02:00:00,146.66,154.15,118.29,90.45,73.48,103.56,77.75,44.96,87.49,50.35
2023-10-07 03:00:00,151.41,151.57,122.69,83.14,74.66,105.29,89.85,43.59,82.54,51.4
2023-10-07 04:00:00,157.56,169.48,126.24,85.72,77.27,98.67,86.04,45.56,84.97,53.52
2023-10-07 05:00:00,149.83,164.85,135.45,85.7,75.12,99.36,89.22,42.69,86.12,50.43
2023-10-07 06:00:00,150.03,173.81,124.87,85.52,78.13,104.81,84.49,44.53,82.86,51.23
2023-10-07 07:00:00,151.6,170.21,126.81,88.02,72.74,108.3,86.53,43.01,82.88,52.83
2023-10-07 08:00:00,141.39,174.76,122.02,88.49,75.24,102.35,87.02,45.36,78.64,48.14
2023-10-07 09:00:00,145.49,168.5,123.52,90.79,72.1,102.07,83.26,42.31,83.62,50.91
2023-10-07 10:00:00,152.93,162.07,126.05,86.36,76.0,101.63,84.17,45.9,86.17,51.12
2023-10-07 11:00:00,157.56,167.1,129.71,89.51,74.55,102.16,86.62,46.79,87.42,54.19
2023-10-07 12:00:00,156.62,183.82,133.96,95.32,84.3,109.27,86.94,47.18,95.7,56.23
2023-10-07 13:00:00,172.52,181.26,151.71,103.66,83.52,124.22,99.6,54.29,99.6,58.76
2023-10-07 14:00:00,192.93,216.13,161.97,109.46,97.57,137.56,117.16,57.05,109.21,70.59
2023-10-07 15:00:00,217.21,235.34,178.22,125.32,110.96,156.34,124.21,65.22,117.2,75.64
2023-10-07 16:00:00,249.69,278.7,217.66,144.17,131.35,166.66,140.27,75.95,134.45,82.6
2023-10-07 17:00:00,264.37,282.42,209.42,160.75,136.5,181.04,152.82,81.43,142.49,88.23
2023-10-07 18:00:00,272.34,288.5,234.24,144.83,136.39,189.28,150.16,83.33,159.44,91.64
2023-10-07 19:00:00,250.46,297.72,224.2,154.05,129.15,180.26,146.52,82.02,136.04,91.16
2023-10-07 20:00:00,234.91,236.51,203.65,141.9,127.19,160.43,139.77,71.57,140.2,92.3
2023-10-07 21:00:00,220.79,247.71,180.32,127.22,119.16,146.62,131.37,66.38,124.63,83.6
2023-10-07 22:00:00,183.03,214.06,158.39,110.32,101.29,128.96,114.67,59.18,111.17,63.09
2023-10-07 23:00:00,176.1,186.78,139.01,103.0,92.33,123.38,104.59,53.24,98.58,61.41
2023-10-08 00:00:00,145.51,166.65,128.29,86.37,74.76,105.4,89.28,46.35,81.21,53.55
2023-10-08 01:00:00,144.72,160.09,132.67,85.37,73.11,99.09,94.06,45.5,83.88,55.18
2023-10-08 02:00:00,152.27,166.43,118.88,88.44,77.05,100.98,80.82,45.16,79.14,50.62
2023-10-08 03:00:00,145.42,163.38,120.72,84.85,78.87,101.78,81.62,42.86,82.66,49.48
2023-10-08 04:00:00,144.48,167.18,124.2,86.11,75.54,96.56,89.47,45.19,80.47,54.89
2023-10-08 05:00:00,145.43,157.4,124.94,90.24,76.21,102.31,87.57,45.18,82.16,51.49
2023-10-08 06:00:00,149.23,159.01,128.28,88.47,77.42,109.99,84.53,46.94,83.58,49.73
2023-10-08 07:00:00,163.19,173.47,121.75,84.12,78.45,107.89,86.29,44.36,81.75,51.82
2023-10-08 08:00:00,138.17,164.88,117.29,83.78,74.59,97.1,89.74,43.49,84.0,51.86
2023-10-08 09:00:00,149.58,162.65,125.53,87.0,77.1,103.01,85.85,45.39,82.75,52.66
2023-10-08 10:00:00,149.87,160.03,124.14,87.91,75.5,101.05,89.2,45.44,87.25,54.5
2023-10-08 11:00:00,159.72,165.98,129.3,94.52,80.3,106.08,90.54,45.3,83.95,51.58
2023-10-08 12:00:00,159.66,178.34,129.9,94.8,86.15,113.81,92.77,48.01,89.94,58.8
2023-10-08 13:00:00,159.46,182.66,146.2,98.48,92.29,124.18,100.83,51.62,97.04,59.78
2023-10-08 14:00:00,202.64,211.53,168.97,116.25,99.53,132.36,111.96,60.13,107.59,71.25
2023-10-08 15:00:00,210.03,236.58,182.7,130.02,110.98,152.72,122.81,69.17,121.93,72.91
2023-10-08 16:00:00,243.26,248.25,211.27,141.89,127.73,176.35,142.64,74.39,140.38,83.47
2023-10-08 17:00:00,250.8,288.08,209.87,154.6,141.91,178.45,153.49,85.44,137.91,95.12
2023-10-08 18:00:00,260.4,308.77,234.59,168.72,135.74,187.95,148.07,79.87,144.9,91.42
2023-10-08 19:00:00,258.77,283.58,216.17,150.41,138.9,181.39,153.63,86.07,145.45,93.42
2023-10-08 20:00:00,251.02,264.59,205.61,141.75,126.09,176.9,133.08,74.39,135.67,89.74
2023-10-08 21:00:00,224.69,240.91,172.87,130.89,117.86,148.68,122.75,65.68,123.49,76.78
2023-10-08 22:00:00,189.66,207.35,166.9,118.91,99.51,134.84,105.77,61.34,107.29,65.47
2023-10-08 23:00:00,177.46,179.07,144.63,92.58,88.97,115.04,104.19,52.94,100.59,62.29
2023-10-09 00:00:00,163.27,181.11,142.58,96.08,81.83,121.65,98.15,51.15,92.28,57.94
2023-10-09 01:00:00,166.06,178.08,139.54,95.98,86.58,110.38,95.93,48.81,92.01,59.03
2023-10-09 02:00:00,166.3,176.81,133.71,94.35,86.11,107.96,97.44,50.4,91.93,59.86
2023-10-09 03:00:00,168.98,189.73,143.79,96.24,90.57,111.65,94.59,50.21,87.59,55.66
2023-10-09 04:00:00,161.87,181.62,144.72,97.84,88.44,115.72,88.28,55.04,93.1,57.94
2023-10-09 05:00:00,164.65,176.18,139.15,92.48,86.04,114.5,93.11,51.97,90.6,56.11
2023-10-09 06:00:00,166.68,176.57,136.74,90.89,90.36,118.94,97.45,50.77,90.11,58.94
2023-10-09 07:00:00,165.99,191.11,141.56,99.81,84.19,119.42,94.09,48.8,92.67,55.51
2023-10-09 08:00:00,161.07,186.36,140.18,93.74,84.88,115.0,91.38,49.2,103.14,52.54
2023-10-09 09:00:00,176.22,170.49,135.25,89.52,84.13,108.6,99.5,49.55,86.03,56.58
2023-10-09 10:00:00,165.18,187.53,134.4,96.59,89.76,119.37,90.91,50.04,96.92,59.5
2023-10-09 11:00:00,176.25,184.56,147.69,101.05,88.39,122.8,104.09,50.84,91.67,60.11
2023-10-09 12:00:00,180.93,192.49,146.47,104.31,91.6,128.27,103.56,54.88,103.23,61.08
2023-10-09 13:00:00,202.0,220.3,157.07,112.83,105.12,136.65,106.76,56.01,111.18,68.83
2023-10-09 14:00:00,198.82,241.29,180.87,121.49,110.95,146.87,130.39,62.29,116.12,74.41
2023-10-09 15:00:00,259.8,257.35,203.37,150.2,124.18,172.04,147.38,71.78,133.91,80.6
2023-10-09 16:00:00,268.77,296.01,219.13,153.74,144.56,186.55,147.64,82.34,150.44,98.62
2023-10-09 17:00:00,279.97,327.14,239.44,163.5,154.79,200.71,181.71,92.09,167.37,106.14
2023-10-09 18:00:00,302.05,327.57,252.14,165.21,155.61,200.0,178.24,92.41,171.32,104.98
2023-10-09 19:00:00,315.49,324.63,219.31,175.97,151.19,210.27,182.61,83.5,166.11,101.08
2023-10-09 20:00:00,275.54,288.94,221.35,155.75,135.58,193.21,158.11,83.17,157.86,99.3
2023-10-09 21:00:00,232.09,277.3,193.63,144.54,124.55,162.8,139.64,74.49,137.68,80.24
2023-10-09 22:00:00,211.7,247.39,184.61,127.2,105.93,150.54,128.17,64.77,116.52,73.6
2023-10-09 23:00:00,202.75,207.03,160.58,111.02,89.67,133.71,116.82,53.54,105.0,69.46
2023-10-10 00:00:00,157.3,171.89,140.89,93.3,87.85,110.23,94.57,49.11,89.79,61.96
2023-10-10 01:00:00,164.34,177.92,141.02,92.65,82.22,112.53,96.2,48.68,98.91,57.75
2023-10-10 02:00:00,163.68,186.43,133.7,92.49,82.18,120.51,94.9,48.14,91.54,58.63
2023-10-10 03:00:00,177.85,182.24,143.55,94.64,87.95,114.46,94.1,51.79,84.92,55.99
2023-10-10 04:00:00,163.7,180.57,137.86,96.41,88.95,117.47,97.59,46.83,88.59,60.91
2023-10-10 05:00:00,172.94,182.08,139.11,98.76,81.53,112.72,90.93,49.37,90.62,60.42
2023-10-10 06:00:00,161.49,171.54,130.18,91.12,86.54,119.47,96.4,49.41,92.86,57.1
2023-10-10 07:00:00,160.82,180.72,137.05,100.6,88.46,118.6,101.26,52.39,100.1,60.58
2023-10-10 08:00:00,171.43,180.55,141.08,98.43,83.66,122.5,90.66,50.73,94.63,55.27
2023-10-10 09:00:00,169.83,177.82,136.74,92.54,86.77,116.96,97.09,52.67,96.87,58.09
2023-10-10 10:00:00,157.75,188.74,145.78,98.44,81.9,116.4,100.96,49.22,90.23,60.05
2023-10-10 11:00:00,175.53,183.52,139.01,102.81,88.32,121.03,99.26,51.87,98.35,61.07
2023-10-10 12:00:00,183.65,192.11,146.0,108.86,91.11,131.05,98.35,50.24,95.19,67.07
2023-10-10 13:00:00,189.6,217.16,155.65,120.02,103.08,139.23,115.59,61.12,108.75,63.37
2023-10-10 14:00:00,216.8,240.62,172.47,115.93,112.17,156.7,122.25,63.8,115.48,80.63
2023-10-10 15:00:00,244.74,265.94,184.7,137.11,119.29,173.98,145.16,74.36,137.89,82.36
2023-10-10 16:00:00,266.16,298.62,217.59,157.99,136.79,180.62,149.36,83.26,152.78,99.78
2023-10-10 17:00:00,286.52,324.39,258.69,166.82,146.58,204.05,176.99,83.69,161.8,101.21
2023-10-10 18:00:00,293.65,332.86,255.87,183.81,152.42,208.65,162.88,92.58,162.57,103.21
2023-10-10 19:00:00,289.71,308.97,240.99,172.52,152.61,201.05,173.21,85.33,158.92,99.58
2023-10-10 20:00:00,258.21,304.91,237.67,162.98,134.6,183.88,154.79,78.79,146.97,97.31
2023-10-10 21:00:00,242.1,284.06,198.75,141.85,109.48,159.13,144.06,74.19,138.95,85.7
2023-10-10 22:00:00,203.95,238.58,175.29,115.53,106.68,147.62,126.37,65.12,118.41,75.27
2023-10-10 23:00:00,194.23,210.0,157.47,112.12,104.03,126.85,110.04,59.62,108.32,70.66
2023-10-11 00:00:00,164.88,188.4,143.02,94.27,83.21,108.36,97.06,49.76,94.21,58.98
2023-10-11 01:00:00,159.4,184.93,140.72,93.84,83.08,113.02,95.62,50.71,92.15,58.84
2023-10-11 02:00:00,170.27,176.17,136.93,106.68,86.86,119.62,96.6,51.74,93.22,57.68
2023-10-11 03:00:00,176.5,180.33,136.96,92.15,87.56,119.02,91.42,51.03,88.17,59.44
2023-10-11 04:00:00,172.99,177.29,135.98,96.27,83.95,117.32,99.32,47.23,90.2,57.14
2023-10-11 05:00:00,157.5,187.47,140.76,97.03,87.22,113.42,97.53,49.29,93.5,57.42
2023-10-11 06:00:00,172.7,172.61,141.65,96.35,80.9,115.76,94.45,50.0,93.88,58.95
2023-10-11 07:00:00,166.69,189.0,141.74,97.75,89.61,113.22,101.57,47.89,96.78,55.58
2023-10-11 08:00:00,165.32,176.91,141.76,98.73,85.34,113.46,99.22,50.59,94.36,55.26
2023-10-11 09:00:00,162.77,183.78,141.35,97.19,79.16,113.02,103.41,48.27,92.31,59.48
2023-10-11 10:00:00,167.8,180.84,137.37,96.9,90.64,117.16,89.68,50.52,94.62,59.7
2023-10-11 11:00:00,179.98,190.4,138.38,96.99,86.23,124.04,100.31,47.48,101.46,59.65
2023-10-11 12:00:00,183.02,204.57,145.77,102.17,88.7,124.32,105.76,58.67,99.88,61.77
2023-10-11 13:00:00,190.92,216.66,158.25,113.67,95.99,140.26,101.03,60.86,110.55,69.06
2023-10-11 14:00:00,210.11,225.35,192.94,118.76,114.7,148.33,125.69,63.91,119.3,73.69
2023-10-11 15:00:00,238.93,262.89,205.56,141.43,118.96,168.92,136.23,75.54,128.52,88.45
2023-10-11 16:00:00,276.24,297.65,235.04,157.38,138.5,192.5,157.61,77.74,147.02,96.85
2023-10-11 17:00:00,311.43,341.19,240.4,168.05,146.96,197.5,167.77,91.39,166.06,102.22
2023-10-11 18:00:00,289.58,323.07,259.77,175.91,157.83,216.13,182.2,96.48,152.84,104.21
2023-10-11 19:00:00,292.43,315.52,245.41,170.33,150.15,192.29,163.66,89.59,166.56,106.45
2023-10-11 20:00:00,267.09,288.18,235.47,157.41,140.83,193.55,160.94,85.13,138.94,96.01
2023-10-11 21:00:00,236.09,264.81,192.86,140.1,125.11,168.87,147.71,70.66,128.35,89.22
2023-10-11 22:00:00,218.1,240.88,189.46,124.94,113.3,153.09,126.64,68.11,121.45,78.06
2023-10-11 23:00:00,197.42,204.6,164.42,111.08,99.87,135.31,122.52,56.74,100.63,62.24
2023-10-12 00:00:00,157.2,189.88,134.94,100.34,85.96,113.29,98.76,48.68,94.24,56.96
2023-10-12 01:00:00,159.4,188.98,140.55,92.91,86.1,113.79,97.68,52.59,94.68,57.75
2023-10-12 02:00:00,172.22,186.07,133.95,96.54,85.04,107.12,95.72,48.95,85.16,54.65
2023-10-12 03:00:00,167.18,184.92,142.64,94.53,85.65,114.51,101.01,49.29,93.68,61.44
2023-10-12 04:00:00,168.35,196.51,143.72,97.55,86.13,113.38,92.26,51.17,98.14,60.23
2023-10-12 05:00:00,162.47,174.21,136.41,105.13,82.13,114.26,102.54,47.34,92.44,61.05
2023-10-12 06:00:00,163.18,177.47,136.43,90.47,82.6,112.91,102.28,46.14,94.68,55.55
2023-10-12 07:00:00,168.06,194.73,139.15,100.52,86.63,119.02,101.99,48.05,96.77,59.66
2023-10-12 08:00:00,162.75,173.42,138.24,98.18,87.26,108.88,96.06,50.06,93.22,59.58
2023-10-12 09:00:00,159.8,183.9,144.91,100.35,88.81,114.51,102.62,51.73,90.44,59.02
2023-10-12 10:00:00,167.83,182.55,137.09,93.36,81.32,123.55,99.31,48.51,97.35,56.18
2023-10-12 11:00:00,177.08,181.69,141.43,104.42,88.91,115.8,99.7,54.04,96.82,61.53
2023-10-12 12:00:00,173.18,190.0,148.88,107.83,94.5,128.85,105.14,55.8,97.1,61.03
2023-10-12 13:00:00,200.82,210.38,168.91,111.51,100.0,136.9,113.99,58.91,110.54,66.1
2023-10-12 14:00:00,220.36,237.66,188.69,128.97,106.12,148.92,119.4,64.03,120.25,71.44
